timestamp,unique_id,orig_host,orig_port,resp_host,resp_port,protocol,service,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,tunnel_parents,Label,Sub_Label
1640646117.111813,CSSYNl1QBno0TFpuGa,192.168.1.101,55740,192.168.1.128,1883,tcp,mqtt,0.023081,44,4,SF,T,T,0,ShADadFfr,8,376,7,296,-,BenignTraffic,BenignTraffic
1637836730.318638,C0mDhc1X4hoLdMrKI,192.168.0.170,47200,192.168.0.128,80,tcp,-,-,-,-,S0,T,T,0,S,1,60,0,0,-,DDoS,DDoS_HTTP_Flood
1638640018.573328,CITCeW1YeknN6iYGrb,192.168.0.170,40684,192.168.0.128,80,tcp,http,0.130193,221,1758,SF,T,T,0,ShDadfAF,6,541,7,2130,-,BruteForce,password_attack
1638641446.75813,CZif2w2rw19vHxyge8,192.168.0.170,60722,192.168.0.128,80,tcp,-,0.007772,0,0,RSTO,T,T,0,ShR,2,100,1,60,-,BruteForce,password_attack
1640646096.993466,CdcUZr2GmPNy0JFaQf,192.168.1.101,54712,192.168.1.128,1883,tcp,mqtt,0.020418,46,4,SF,T,T,0,ShADadFfr,8,378,7,296,-,BenignTraffic,BenignTraffic
1640647185.884948,C3fQzy4tNoRtq9WW45,192.168.1.101,55050,192.168.1.128,1883,tcp,mqtt,0.024404,46,4,SF,T,T,0,ShADadFfr,8,378,7,296,-,BenignTraffic,BenignTraffic
1637836708.841484,C8oXHR3Dw7QiafxLj2,192.168.0.170,42852,192.168.0.128,80,tcp,-,-,-,-,S0,T,T,0,S,1,60,0,0,-,DDoS,DDoS_HTTP_Flood
1640646089.060338,Cdjz4j3Q1vfqvYmUu9,192.168.1.101,54324,192.168.1.128,1883,tcp,mqtt,0.009464,46,4,SF,T,T,0,ShDadFfAr,8,378,8,336,-,BenignTraffic,BenignTraffic
1638635238.015151,CC1sxM3lBWPc9h0Sb3,192.168.0.170,38142,192.168.0.128,80,tcp,-,0.018918,0,0,SF,T,T,0,ShFfAa,4,216,3,164,-,BruteForce,password_attack
1640646352.630956,CCUvND3orcPyEmEEI6,192.168.1.101,50697,192.168.1.128,1883,tcp,mqtt,0.020511,46,4,SF,T,T,0,ShDadAFfr,9,418,9,376,-,BenignTraffic,BenignTraffic
1638644203.765761,CvSNYg2acXmGUZLdzi,192.168.0.170,42874,192.168.0.128,80,tcp,http,0.129609,86,1877,SF,T,T,0,ShDadfAF,6,406,7,2249,-,BruteForce,password_attack
1638634900.963547,CP1RnB3kW4CRld6t48,192.168.0.170,33312,192.168.0.128,80,tcp,http,0.139362,86,1877,SF,T,T,0,ShADadfF,6,406,6,2197,-,BruteForce,password_attack
1638570069.786886,CRtoHQ2WYhyicl2FB6,fe80::95ac:ad86:8154:9e71,131,ff02::1:3,130,icmp,-,-,-,-,OTH,T,F,0,-,1,72,0,0,-,Ransomware,RansomwareAttack
1638646509.443206,CjsDoz32hoP2wwCxTk,192.168.0.170,47454,192.168.0.128,80,tcp,http,0.123685,86,1877,SF,T,T,0,ShADadfF,6,406,6,2197,-,BruteForce,password_attack
1638578741.102611,CJmjSS3xwYfaGE0Lk3,192.168.0.170,37744,192.168.0.128,80,tcp,http,0.118610,260,302,SF,T,T,0,ShDadfAF,6,580,6,622,-,BruteForce,password_attack
1641357851.13878,CrwZ6u1MzKIRYpjKSj,192.168.7.62,49924,192.168.7.55,1883,tcp,mqtt,0.020317,41,4,SF,T,T,0,ShDadAFfr,9,413,9,376,-,BenignTraffic,BenignTraffic
1638633025.059181,C2HzoV2B3mF6S9BL76,192.168.0.170,35122,192.168.0.128,80,tcp,http,0.226724,86,1877,SF,T,T,0,ShDadfAF,7,458,7,2249,-,BruteForce,password_attack
1638817190.695501,CkLGVs16CK7P34fDm,192.168.0.170,53248,192.168.0.128,80,tcp,http,1.247899,15332,49951,SF,T,T,0,ShDadAfF,112,21164,112,55783,-,Recon,Vulnerability_Scan
1638634054.641752,CEzSiR1rn3kfugA92a,192.168.0.170,49510,192.168.0.128,80,tcp,-,0.012953,0,0,SF,T,T,0,ShFafAr,5,268,5,256,-,BruteForce,password_attack
1638637380.533182,CLwdkz1l2Xip5tOdd9,fe80::a00:27ff:fe43:73bc,131,ff02::1:ff43:73bc,130,icmp,-,-,-,-,OTH,T,F,0,-,1,72,0,0,-,BruteForce,password_attack
1637772642.201616,Cs6qeD2JI2L7WflGg5,192.168.0.170,7812,192.168.0.128,80,tcp,-,0.000095,0,0,REJ,T,T,0,Sr,1,40,1,40,-,Recon,Port_scanning
1637836716.843077,CAnlChHLgbdiS19e5,192.168.0.128,60051,196.200.131.160,123,udp,ntp,0.125403,48,48,SF,T,F,0,Dd,1,76,1,76,-,DDoS,DDoS_HTTP_Flood
1637836565.081859,CGx1aZ3rAfESebXY04,192.168.0.170,59002,192.168.0.128,80,tcp,http,82.343538,310,0,RSTR,T,T,0,ShADTr,13,3474,3,160,-,DDoS,DDoS_HTTP_Flood
1641357777.399909,CsI6fp34p84cPowQt,192.168.7.62,62847,192.168.7.55,1883,tcp,mqtt,0.019375,50,4,SF,T,T,0,ShADadFfr,8,382,7,296,-,BenignTraffic,BenignTraffic
1638209070.118579,CXKj726sURJaBqnb4,192.168.0.170,60384,192.168.0.128,80,tcp,http,5.020962,102,440,SF,T,T,0,ShDadAfF,6,422,6,760,-,web,XSS
1637836662.515801,CgE9Mc2TEsFqT0KaZj,192.168.0.170,38112,192.168.0.128,80,tcp,-,-,-,-,S0,T,T,0,S,1,60,0,0,-,DDoS,DDoS_HTTP_Flood
1638645844.176616,CxQBKC4ELyixsWFkZf,192.168.0.170,38048,192.168.0.128,80,tcp,http,0.143994,86,1877,SF,T,T,0,ShADadfF,6,406,6,2197,-,BruteForce,password_attack
1638639774.838184,CQN9Iq3NU9zb7B0Um1,192.168.0.170,37228,192.168.0.128,80,tcp,http,0.116600,221,1758,SF,T,T,0,ShDadfAF,6,541,7,2130,-,BruteForce,password_attack
1637836659.022357,C22yToti71iFrxv9i,192.168.0.170,37742,192.168.0.128,80,tcp,-,-,-,-,S0,T,T,0,S,1,60,0,0,-,DDoS,DDoS_HTTP_Flood
1638637659.759385,Cu8iTb2t7LYKF62jng,192.168.0.170,39744,192.168.0.128,80,tcp,http,0.118009,221,1758,SF,T,T,0,ShDadfAF,6,541,7,2130,-,BruteForce,password_attack
1641358684.763812,Cfcx0J2xx2CAaAhB25,192.168.7.62,56813,192.168.7.55,1883,tcp,mqtt,0.018196,41,4,SF,T,T,0,ShADadFfr,8,373,7,296,-,BenignTraffic,BenignTraffic
1640645940.148085,CUw9fYV0yvEGGbAN9,192.168.1.101,63734,192.168.1.128,1883,tcp,mqtt,0.008519,46,4,SF,T,T,0,ShDadFfAr,8,378,8,336,-,BenignTraffic,BenignTraffic
1638642407.308109,CFKx3g3xaqUYOnDRGl,192.168.0.170,45872,192.168.0.128,80,tcp,-,0.009274,0,0,SF,T,T,0,ShFfAa,4,216,3,164,-,BruteForce,password_attack
1638636262.43725,CmFq6e409a0rE4Sfr2,192.168.0.170,52614,192.168.0.128,80,tcp,http,0.119048,221,1758,SF,T,T,0,ShDadfAF,6,541,7,2130,-,BruteForce,password_attack
1638641834.929537,CVJgS61Ud4VNdhEA41,192.168.0.170,37844,192.168.0.128,80,tcp,http,0.128522,86,1877,SF,T,T,0,ShDaAdfF,6,406,7,2249,-,BruteForce,password_attack
1638642275.762121,C5jKYT2eNP4Gg3xcIg,192.168.0.170,44036,192.168.0.128,80,tcp,http,0.123832,221,1758,SF,T,T,0,ShDadfAF,6,541,7,2130,-,BruteForce,password_attack
1640647226.7474,CvrQlUd3gJcNYMiz5,192.168.1.101,56814,192.168.1.128,1883,tcp,mqtt,0.008412,46,4,SF,T,T,0,ShDadFfAr,8,378,8,336,-,BenignTraffic,BenignTraffic
1637836670.013456,CRbpdI1B1jP1dVLTkh,192.168.0.170,35296,192.168.0.128,80,tcp,-,-,-,-,S0,T,T,0,S,1,60,0,0,-,DDoS,DDoS_HTTP_Flood
1640646016.883514,CDQNfj33WPb8dIgX9d,192.168.1.101,50922,192.168.1.128,1883,tcp,mqtt,0.008072,46,4,SF,T,T,0,ShDadFfAr,8,378,7,296,-,BenignTraffic,BenignTraffic
1640646723.623628,CEyAoet41e5h6o391,192.168.1.101,51187,192.168.1.128,1883,tcp,mqtt,0.019564,46,4,SF,T,T,0,ShDadAFfr,8,378,8,336,-,BenignTraffic,BenignTraffic
1637836753.605001,CTa2NEA7WHginmON6,192.168.0.170,48614,192.168.0.128,80,tcp,-,-,-,-,S0,T,T,0,S,1,60,0,0,-,DDoS,DDoS_HTTP_Flood
1641358854.164528,CVVR1l2t3Os7I4dbxf,192.168.7.62,64735,192.168.7.55,1883,tcp,mqtt,0.019555,41,4,SF,T,T,0,ShADadFfr,8,373,7,296,-,BenignTraffic,BenignTraffic
1638642913.210255,CYMR5p2r5e2M0ZoXd6,192.168.0.170,52826,192.168.0.128,80,tcp,-,0.012414,0,0,SF,T,T,0,ShFfAa,4,216,3,164,-,BruteForce,password_attack
1638639425.600345,CHQ8qvPCKOPN2YA9i,192.168.0.170,60536,192.168.0.128,80,tcp,-,0.014865,0,0,SF,T,T,0,ShFfAa,4,216,3,164,-,BruteForce,password_attack
1641357918.832663,Cj4bng3NBcOAtImdy3,192.168.7.62,53013,192.168.7.55,1883,tcp,mqtt,0.018357,41,4,SF,T,T,0,ShDadAFfr,9,413,9,376,-,BenignTraffic,BenignTraffic
1637836608.536147,C8uXjx4mUoTTI03zGd,192.168.0.170,57532,192.168.0.128,80,tcp,-,-,-,-,S0,T,T,0,S,1,60,0,0,-,DDoS,DDoS_HTTP_Flood
1641358238.843413,CfVjcR3di4wNfZhAv8,192.168.7.62,52247,192.168.7.55,1883,tcp,mqtt,0.018570,41,4,SF,T,T,0,ShADadFfr,8,373,7,296,-,BenignTraffic,BenignTraffic
1641357975.880681,Cnc3mz4SNy8Nekr9bl,192.168.7.62,55783,192.168.7.55,1883,tcp,mqtt,0.017146,41,4,SF,T,T,0,ShADadFfr,8,373,7,296,-,BenignTraffic,BenignTraffic
1641357950.493945,Ctc5NV3kbXX0Xkivz4,192.168.7.62,54654,192.168.7.55,1883,tcp,mqtt,0.018079,41,4,SF,T,T,0,ShADadFfr,8,373,7,296,-,BenignTraffic,BenignTraffic
1638646339.43526,Crqq0s4K0kkhloaCl7,192.168.0.170,45138,192.168.0.128,80,tcp,http,0.121701,86,1877,SF,T,T,0,ShDadfAF,6,406,7,2249,-,BruteForce,password_attack
1638634590.607379,C3DFAM3Pxheb4j7gO5,192.168.0.170,57110,192.168.0.128,80,tcp,http,0.110362,261,302,SF,T,T,0,ShDadfAF,6,581,6,622,-,BruteForce,password_attack
1641358054.339724,CTl6L731H6MqlQ2fdl,192.168.7.62,59590,192.168.7.55,1883,tcp,mqtt,0.018712,50,4,SF,T,T,0,ShADadFfr,8,382,7,296,-,BenignTraffic,BenignTraffic
1638633230.079955,CYdJaZgJc9UXPK0Bd,192.168.0.170,37924,192.168.0.128,80,tcp,-,0.006910,0,0,SF,T,T,0,ShFfAa,4,216,3,164,-,BruteForce,password_attack
1637836651.522616,CK2kBFbepLJwj9Sl4,192.168.0.170,33488,192.168.0.128,80,tcp,-,-,-,-,S0,T,T,0,S,1,60,0,0,-,DDoS,DDoS_HTTP_Flood
1638634894.062661,CsYJVcYq3hoeNEVFf,192.168.0.170,33218,192.168.0.128,80,tcp,http,0.115173,260,302,SF,T,T,0,ShDadfAF,6,580,6,622,-,BruteForce,password_attack
1641357859.34681,CdlD733KDydafZyGB3,192.168.7.62,50195,192.168.7.55,1883,tcp,mqtt,0.019093,41,4,SF,T,T,0,ShADadFfr,8,373,7,296,-,BenignTraffic,BenignTraffic
1641358550.064619,CNeQll1C4CUOQah8S6,192.168.7.62,50333,192.168.7.55,1883,tcp,mqtt,0.018096,41,4,SF,T,T,0,ShADadFfr,8,373,7,296,-,BenignTraffic,BenignTraffic
1638640112.746144,CHGOfQ200D1xqmzO0e,192.168.0.170,42038,192.168.0.128,80,tcp,http,0.114842,260,302,SF,T,T,0,ShDadfAF,6,580,6,622,-,BruteForce,password_attack
1638641986.889676,C5JSSYxrUK9WK9QFa,192.168.0.170,39970,192.168.0.128,80,tcp,http,0.119690,86,1877,SF,T,T,0,ShDadfAF,6,406,7,2249,-,BruteForce,password_attack
1641357961.827969,CecYix1zaSVZCVjSN9,192.168.7.62,55208,192.168.7.55,1883,tcp,mqtt,0.018095,41,4,SF,T,T,0,ShADadFfr,8,373,7,296,-,BenignTraffic,BenignTraffic
1638636318.922579,Csrfxw4ZcFoSYAo68a,192.168.0.170,53412,192.168.0.128,80,tcp,-,0.016683,0,0,SF,T,T,0,ShFfAa,4,216,3,164,-,BruteForce,password_attack
1641357769.434677,CK7KDuFppiugztYIe,192.168.7.62,62443,192.168.7.55,1883,tcp,mqtt,0.018642,50,4,SF,T,T,0,ShADadFfr,8,382,7,296,-,BenignTraffic,BenignTraffic
1637836659.709696,CMWjbO2QbknkXdzRJh,192.168.0.170,40290,192.168.0.128,80,tcp,-,-,-,-,S0,T,T,0,S,1,60,0,0,-,DDoS,DDoS_HTTP_Flood
1638634532.258352,CNYGkC4SVIoaJ5bnpb,192.168.0.170,56270,192.168.0.128,80,tcp,http,0.125243,260,302,SF,T,T,0,ShDadfAF,6,580,6,622,-,BruteForce,password_attack
1640646556.603576,CJ3M3j1Vb6EiXPQcH8,192.168.1.101,60336,192.168.1.128,1883,tcp,mqtt,0.025416,46,4,SF,T,T,0,ShADadFfr,8,378,7,296,-,BenignTraffic,BenignTraffic
1638218184.178891,CdVqQh4Xzm1JgTjrxd,192.168.0.170,38664,192.168.0.128,80,tcp,http,0.037158,339,477,SF,T,T,0,ShDadfAF,5,607,6,797,-,web,SQLInjection
1638635209.679411,CqyARj3WVTfqRWWC8,192.168.0.170,37734,192.168.0.128,80,tcp,http,0.119304,261,302,SF,T,T,0,ShDadfAF,6,581,6,622,-,BruteForce,password_attack
1641359098.122464,CydXSr1dACcylI4g81,192.168.7.62,60325,192.168.7.55,1883,tcp,mqtt,0.017765,41,4,SF,T,T,0,ShADadFfr,8,373,7,296,-,BenignTraffic,BenignTraffic
1638642269.710822,Ce29uB5JkCL7jwFjl,192.168.0.170,43952,192.168.0.128,80,tcp,-,0.035514,0,0,RSTO,T,T,0,ShR,2,100,1,60,-,BruteForce,password_attack
1641358429.302177,CdISLv1zwGMoSSMqw2,192.168.7.62,61021,192.168.7.55,1883,tcp,mqtt,0.020122,41,4,SF,T,T,0,ShADadFfr,8,373,7,296,-,BenignTraffic,BenignTraffic
1638637463.592353,CJUDK54hn2mzbtb8x8,192.168.0.170,37364,192.168.0.128,80,tcp,http,0.126103,221,1758,SF,T,T,0,ShDadfAF,6,541,7,2130,-,BruteForce,password_attack
1638645325.7619,C3UZmd4pKdfXCPwsj3,192.168.0.170,58934,192.168.0.128,80,tcp,http,0.115413,221,1758,SF,T,T,0,ShDadfAF,6,541,7,2130,-,BruteForce,password_attack
1640646001.868553,CQepXf2zmBesPL8Atd,192.168.1.101,50350,192.168.1.128,1883,tcp,mqtt,0.019382,46,4,SF,T,T,0,ShDadAFfr,9,418,9,376,-,BenignTraffic,BenignTraffic
1641359138.8518,CFudpc12fSqvNCE6M5,192.168.7.62,62303,192.168.7.55,1883,tcp,mqtt,0.007693,41,4,SF,T,T,0,ShADadFfr,8,373,6,256,-,BenignTraffic,BenignTraffic
1638635658.161994,CQmPCRrzmHKTP8zA,192.168.0.170,44072,192.168.0.128,80,tcp,http,0.114776,260,302,SF,T,T,0,ShDadfAF,6,580,6,622,-,BruteForce,password_attack
1641358043.32483,CGbBW82KKdjVXj73X8,192.168.7.62,58993,192.168.7.55,1883,tcp,mqtt,0.017974,50,4,SF,T,T,0,ShDadFfAr,8,382,8,336,-,BenignTraffic,BenignTraffic
1641358014.592249,CsW3CY1BrIu3RNhnJ5,192.168.7.62,57652,192.168.7.55,1883,tcp,mqtt,0.017773,52,4,SF,T,T,0,ShDadAFfr,9,424,9,376,-,BenignTraffic,BenignTraffic
1641357939.688283,CUjyBw3kweNI3KeOqb,192.168.7.62,54111,192.168.7.55,1883,tcp,mqtt,0.020892,41,4,SF,T,T,0,ShADadFfr,8,373,7,296,-,BenignTraffic,BenignTraffic
1638641265.03457,Cri8t83QxZwUbROFx,192.168.0.170,58198,192.168.0.128,80,tcp,-,0.009530,0,0,RSTO,T,T,0,ShR,2,100,1,60,-,BruteForce,password_attack
1638634072.704025,CIH8ZpfaIPPqtf91c,192.168.0.170,49742,192.168.0.128,80,tcp,-,0.020135,0,0,SF,T,T,0,ShAFf,4,216,2,112,-,BruteForce,password_attack
1638633708.16467,C5oqmw3mUgVfXMsfgg,192.168.0.170,44588,192.168.0.128,80,tcp,http,0.114940,260,302,SF,T,T,0,ShDadfAF,6,580,6,622,-,BruteForce,password_attack
1638638217.667151,CtNSRL1VoiP8HsW4F1,192.168.0.170,46010,192.168.0.128,80,tcp,http,0.465271,86,1877,SF,T,T,0,ShDaAdfF,6,406,7,2249,-,BruteForce,password_attack
1637836639.741739,C6AuMI3D0PhSXBka5a,192.168.0.170,38258,192.168.0.128,80,tcp,-,-,-,-,S0,T,T,0,S,1,60,0,0,-,DDoS,DDoS_HTTP_Flood
1641357934.605942,CIo3RD4EVH8kmL8G1,192.168.7.62,53848,192.168.7.55,1883,tcp,mqtt,0.007268,41,4,SF,T,T,0,ShDadAFfr,9,413,9,376,-,BenignTraffic,BenignTraffic
1640656532.18055,CDvej82kqH8MCO5WHa,192.168.3.18,54464,192.168.3.12,1883,tcp,mqtt,0.018329,40,4,SF,T,T,0,ShADadFfr,8,372,7,296,-,BenignTraffic,BenignTraffic
1638640032.754605,CDIrIe3qxRw4r8nc3e,192.168.0.170,40896,192.168.0.128,80,tcp,-,0.010893,0,0,SF,T,T,0,ShFfAa,4,216,3,164,-,BruteForce,password_attack
1638640500.556349,CpStml1vHWsuI2O181,192.168.0.170,47478,192.168.0.128,80,tcp,http,0.123312,86,1877,SF,T,T,0,ShDaAdfF,6,406,7,2249,-,BruteForce,password_attack
1638208562.977429,CjMG112HsqFE7CWidb,192.168.0.170,60228,192.168.0.128,80,tcp,http,0.010686,102,440,SF,T,T,0,ShDadFfA,7,474,5,708,-,web,XSS
1637836737.227719,CtMS3v33V72nzDZDRf,192.168.0.170,45724,192.168.0.128,80,tcp,-,-,-,-,S0,T,T,0,S,1,60,0,0,-,DDoS,DDoS_HTTP_Flood
1641358238.591791,CYh9Sy45iSU6ZU2UVl,192.168.7.62,52235,192.168.7.55,1883,tcp,mqtt,0.019824,41,4,SF,T,T,0,ShDaAdFfr,9,413,9,376,-,BenignTraffic,BenignTraffic
1638817203.58486,C6yMRR3964fbQYhcj5,192.168.0.170,53300,192.168.0.128,80,tcp,-,5.986258,26247,46941,SF,T,T,0,ShDadAfFR,104,31663,107,52513,-,Recon,Vulnerability_Scan
1638644920.693986,C9K76BVwIcIf4iYG6,192.168.0.170,53164,192.168.0.128,80,tcp,http,0.225699,86,1877,SF,T,T,0,ShDadfAF,7,458,7,2249,-,BruteForce,password_attack
1638637362.53774,CTmp4k23yM4vw22Xie,192.168.0.170,36334,192.168.0.128,80,tcp,http,0.222267,86,1877,SF,T,T,0,ShDadfAF,7,458,7,2249,-,BruteForce,password_attack
1640647391.528859,CQdf1w4ilP17rdq6L8,192.168.1.101,64175,192.168.1.128,1883,tcp,mqtt,0.032997,46,4,SF,T,T,0,ShDadAFf,7,338,6,256,-,BenignTraffic,BenignTraffic
1641358544.505904,CnSwqQ2jhp5aai44xf,192.168.7.62,50068,192.168.7.55,1883,tcp,mqtt,0.020999,41,4,SF,T,T,0,ShDadAFfr,9,413,9,376,-,BenignTraffic,BenignTraffic
1638645940.021145,C1GCrb1GKaSeHXAkQ1,192.168.0.170,39428,192.168.0.128,80,tcp,http,0.115781,221,1758,SF,T,T,0,ShDadfAF,6,541,7,2130,-,BruteForce,password_attack
1638636388.043111,Crxf5O24ZREXQ7oexi,192.168.0.170,54284,192.168.0.128,80,tcp,http,0.114653,261,302,SF,T,T,0,ShDadfAF,6,581,6,622,-,BruteForce,password_attack
1637769433.043858,C41McMp7kSTXMAbM4,192.168.0.170,4607,192.168.0.128,80,tcp,-,0.000063,0,0,REJ,T,T,0,Sr,1,40,1,40,-,Recon,Port_scanning
1637836608.540733,CRt8HG1jCVJXethfWe,192.168.0.170,57354,192.168.0.128,80,tcp,-,-,-,-,S0,T,T,0,S,1,60,0,0,-,DDoS,DDoS_HTTP_Flood
1638644131.37867,C11Zp713dJAqdDpZka,192.168.0.170,41852,192.168.0.128,80,tcp,http,0.114825,261,302,SF,T,T,0,ShDadfAF,6,581,6,622,-,BruteForce,password_attack
1638635371.081375,CB0k9A28DRAPPxduq2,192.168.0.170,40054,192.168.0.128,80,tcp,http,0.124258,221,1758,SF,T,T,0,ShDadfAF,6,541,7,2130,-,BruteForce,password_attack
1638815086.179881,CERQ1Z3P7VWVV8e7q5,fe80::95ac:ad86:8154:9e71,131,ff02::fb,130,icmp,-,-,-,-,OTH,T,F,0,-,1,72,0,0,-,Recon,Vulnerability_Scan
1638644722.366611,CT4dpQ1vLgLKHr0Yw6,192.168.0.170,50334,192.168.0.128,80,tcp,http,0.115373,221,1758,SF,T,T,0,ShDadfAF,6,541,7,2130,-,BruteForce,password_attack
1637836725.208759,CmNaSF38WSR1NA0rCk,192.168.0.170,41146,192.168.0.128,80,tcp,-,-,-,-,S0,T,T,0,S,1,60,0,0,-,DDoS,DDoS_HTTP_Flood
1638634266.391921,CcV4pd1l3utxQiGgg4,192.168.0.170,52442,192.168.0.128,80,tcp,http,0.112616,221,1758,SF,T,T,0,ShDadfAF,6,541,7,2130,-,BruteForce,password_attack
1638646903.763394,CzLZKO2CnVULIdHsC7,fe80::d5a3:549a:3c85:2120,131,ff02::1:3,130,icmp,-,-,-,-,OTH,T,F,0,-,1,72,0,0,-,BruteForce,password_attack
1641358907.99653,CuYutV1DAMlD9130zd,192.168.7.62,51150,192.168.7.55,1883,tcp,mqtt,0.018384,41,4,SF,T,T,0,ShADadFfr,8,373,7,296,-,BenignTraffic,BenignTraffic
1637836590.106945,CuqwSo3gj6PFXj1oGg,192.168.0.170,33000,192.168.0.128,80,tcp,-,-,-,-,S0,T,T,0,S,1,60,0,0,-,DDoS,DDoS_HTTP_Flood
1637836642.562278,Cc5vz6nCaEa4z7gk,192.168.0.170,35890,192.168.0.128,80,tcp,-,-,-,-,S0,T,T,0,S,1,60,0,0,-,DDoS,DDoS_HTTP_Flood
1637836643.333685,ChRc1a437FE5McKO34,192.168.0.170,39302,192.168.0.128,80,tcp,-,3.030892,0,0,S0,T,T,0,S,3,180,0,0,-,DDoS,DDoS_HTTP_Flood
1637836593.18187,CIQHil2YRR604KrwTa,192.168.0.170,59386,192.168.0.128,80,tcp,-,-,-,-,S0,T,T,0,S,1,60,0,0,-,DDoS,DDoS_HTTP_Flood
