timestamp,unique_id,orig_host,orig_port,resp_host,resp_port,protocol,service,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,tunnel_parents,Label,Sub_Label
1694617241.997818,CAtXrv1rHksdUu2Ech,192.168.137.1,60317,239.255.255.250,1900,udp,-,3.017171,700,0,S0,T,F,0,D,4,812,0,0,-,BenignTraffic,Benign
1694102597.437957,CyzeJy3VHuJu6WOH6f,192.168.137.250,30851,192.168.137.48,45349,tcp,-,-,-,-,OTH,T,T,0,R,1,40,0,0,-,Recon,Recon-Port_Scan
1693340534.549597,Ch1elH3xDuhfsf8p3h,192.168.137.180,33787,192.168.137.250,1883,tcp,mqtt,0.467053,16,0,OTH,T,T,0,SADFR,6,312,0,0,-,DDoS,MQTT-DDoS-Connect_flood
1693340610.392687,CoxRoL3O9z4rzMIv7h,192.168.137.156,36047,192.168.137.250,1883,tcp,mqtt,0.431167,17,0,OTH,T,T,0,SADFRR,6,313,0,0,-,DDoS,MQTT-DDoS-Connect_flood
1694620045.876847,CS3oXy1aHQl2fYNrz4,192.168.137.234,33413,192.168.137.1,53,udp,dns,0.249571,41,166,SF,T,T,0,Dd,1,69,1,194,-,BenignTraffic,Benign
1693340834.360021,CQs7co4mxQYAwTCcRc,192.168.137.212,38297,192.168.137.250,1883,tcp,mqtt,0.517946,17,0,OTH,T,T,0,SADFR,6,313,0,0,-,DDoS,MQTT-DDoS-Connect_flood
1694679465.484003,CdvBZN3lWGEC2hzyIg,192.168.137.250,49185,8.8.8.8,53,udp,dns,-,-,-,SHR,T,F,0,^d,0,0,1,219,-,BenignTraffic,Benign
1694101463.384459,ClMghaEsdQXJN7M6j,192.168.137.48,54708,192.168.137.174,1094,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-,Recon,Recon-Port_Scan
1693340829.43625,CpuJOm1bK4XK825cvl,192.168.137.180,35979,192.168.137.250,1883,tcp,mqtt,0.481765,16,0,OTH,T,T,0,SADFR,6,312,0,0,-,DDoS,MQTT-DDoS-Connect_flood
1693340766.650725,C3SnZL1e6g6JbkTkwh,192.168.137.180,40371,192.168.137.250,1883,tcp,mqtt,0.587684,16,0,OTH,T,T,0,SADFR,6,312,0,0,-,DDoS,MQTT-DDoS-Connect_flood
1693340521.112972,CDunWw2jZQrNYOnB52,192.168.137.180,46591,192.168.137.250,1883,tcp,mqtt,0.498674,16,0,OTH,T,T,0,SADFR,6,312,0,0,-,DDoS,MQTT-DDoS-Connect_flood
1693340726.892636,CLrDNd4Rz67E11shrg,192.168.137.156,42145,192.168.137.250,1883,tcp,mqtt,0.460411,12346492,4,RSTO,T,T,0,SADFRhad,6,313,3,168,-,DDoS,MQTT-DDoS-Connect_flood
1693340677.986738,CmJ10P3LV1Pzgfy0Ol,192.168.137.212,58805,192.168.137.250,1883,tcp,mqtt,0.652045,17,0,OTH,T,T,0,SADFRR,6,313,0,0,-,DDoS,MQTT-DDoS-Connect_flood
1693340691.155143,CutgEB3f0345YJPVwj,192.168.137.180,34535,192.168.137.250,1883,tcp,-,0.200738,0,4,SHR,T,T,0,^hadf,0,0,4,220,-,DDoS,MQTT-DDoS-Connect_flood
1694669924.425058,CWDhKp1yHjbdiR1qxj,192.168.137.234,39495,192.168.137.1,53,udp,dns,-,-,-,SHR,T,T,0,^d,0,0,1,194,-,BenignTraffic,Benign
1693340601.848034,ChohQu4NGR1cF3ynX2,192.168.137.212,48383,192.168.137.250,1883,tcp,mqtt,1.364234,26933389,4,SF,T,T,0,SADFRhadf,6,313,4,220,-,DDoS,MQTT-DDoS-Connect_flood
1694646721.004007,CsieSB2jBP60kXGc3,fe80::3d71:e0bf:dd72:311e,546,ff02::1:2,547,udp,-,63.045740,665,0,S0,T,F,0,D,7,1001,0,0,-,BenignTraffic,Benign
1694624562.622168,CMSN4TiJ6ShFzCF49,192.168.137.1,59251,239.255.255.250,1900,udp,-,3.039513,700,0,S0,T,F,0,D,4,812,0,0,-,BenignTraffic,Benign
1694102582.572751,CaSjbF3hjcHZXMtG7g,192.168.137.48,58984,192.168.137.250,3729,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-,Recon,Recon-Port_Scan
1693340730.527817,C9jACy4eFtggYN2F52,192.168.137.180,44581,192.168.137.250,1883,tcp,-,0.343975,0,4,SHR,T,T,0,^hadf,0,0,4,220,-,DDoS,MQTT-DDoS-Connect_flood
1693340422.925079,Ch2Doeivg0Sd2CCdh,192.168.137.48,44709,192.168.137.250,1883,tcp,-,0.999893,17,4,RSTO,T,T,0,SAadfDR,6,337,3,160,-,DDoS,MQTT-DDoS-Connect_flood
1694102490.087854,CmGLGy3JcCXNa5IUV2,192.168.137.233,1072,192.168.137.48,48695,tcp,-,-,-,-,OTH,T,T,0,R,1,40,0,0,-,Recon,Recon-Port_Scan
1694684063.992783,CzqGj82YA2rQQTYHK2,192.168.137.234,48532,192.168.137.1,53,udp,dns,-,-,-,SHR,T,T,0,^d,0,0,1,120,-,BenignTraffic,Benign
1693340582.540664,C1ULm325ntaEAH7yj7,192.168.137.212,48249,192.168.137.250,1883,tcp,-,0.295048,0,4,SHR,T,T,0,^hadf,0,0,4,220,-,DDoS,MQTT-DDoS-Connect_flood
1694619882.586216,CTz6Xy60Qv5nxayse,169.254.134.77,58799,239.255.255.250,1900,udp,-,3.023437,700,0,S0,T,F,0,D,4,812,0,0,-,BenignTraffic,Benign
1694101546.348587,CgqgJ140QIlB26exbi,192.168.137.48,58218,192.168.137.174,311,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-,Recon,Recon-Port_Scan
1693340462.515801,CeUiWM1Fhini7FHnB3,192.168.137.212,39641,192.168.137.250,1883,tcp,-,2.852938,42033596,42033583,SF,T,T,0,SadfADFRhf,6,313,7,380,-,DDoS,MQTT-DDoS-Connect_flood
1694615298.397953,CVNvsa5yWUe07O6hi,192.168.137.127,56460,44.210.200.205,443,tcp,ssl,0.674898,1008,2715,SF,T,F,2716,SADhgadFf,15,1616,13,3239,-,BenignTraffic,Benign
1694685748.658429,Cdg6Qw1DlnWw1kU3jj,192.168.137.234,39414,192.168.137.1,53,udp,dns,-,-,-,SHR,T,T,0,^d,0,0,1,194,-,BenignTraffic,Benign
1693340465.788925,C1NxYH2gA5cERHL4ya,192.168.137.212,51287,192.168.137.250,1883,tcp,-,51.396705,801421732,801421720,SF,T,T,0,SadfADFRRhf,6,313,7,380,-,DDoS,MQTT-DDoS-Connect_flood
1693340853.860402,CCqkL52RaRTo7OtAw3,192.168.137.180,56143,192.168.137.250,1883,tcp,-,0.308018,0,4,SHR,T,T,0,^hadf,0,0,4,220,-,DDoS,MQTT-DDoS-Connect_flood
1693340603.008676,CkCbPj31Fk86MYUDtg,192.168.137.180,47389,192.168.137.250,1883,tcp,-,27.774623,436682730,4,SF,T,T,0,SadfADFRh,6,312,4,220,-,DDoS,MQTT-DDoS-Connect_flood
1694102574.582469,CPf0Vg2mAYyVvlMfFl,192.168.137.48,58984,192.168.137.250,12071,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-,Recon,Recon-Port_Scan
1694635033.757466,CE0eN84CjFjgsDgDF5,192.168.137.234,56460,34.173.20.6,443,tcp,-,60.118936,0,4157,RSTRH,T,F,0,^hadfr,0,0,19,5153,-,BenignTraffic,Benign
1693340448.569249,CYxO0m3Fe4wIQaL6K2,192.168.137.212,47789,192.168.137.250,1883,tcp,mqtt,0.49509,17,0,OTH,T,T,0,SADFR,6,313,0,0,-,DDoS,MQTT-DDoS-Connect_flood
1693340717.707483,CyaYeD4wFepQEY836b,192.168.137.212,38751,192.168.137.250,1883,tcp,mqtt,0.489603,17,0,OTH,T,T,0,SADFRR,6,313,0,0,-,DDoS,MQTT-DDoS-Connect_flood
1694627612.604389,CBMvcP3hkUPxlbeNm7,192.168.137.212,19361,54.186.48.247,32100,udp,-,0.304875,4,20,SF,T,F,0,Dd,1,32,1,48,-,BenignTraffic,Benign
1694688161.715164,CdQS8p4HOFKAviJvt7,192.168.137.234,32828,192.168.137.1,53,udp,dns,0.110480,0,194,SHR,T,T,0,^d,0,0,2,250,-,BenignTraffic,Benign
1694620928.99448,CK3hKz39JfUZPYY332,fe80::3d71:e0bf:dd72:311e,5353,ff02::fb,5353,udp,dns,1.008795,86,0,S0,T,F,0,D,2,182,0,0,-,BenignTraffic,Benign
1694104313.496555,CgrQ4F1dWFti3OzkHf,192.168.137.105,1130,192.168.137.48,37571,tcp,-,-,-,-,OTH,T,T,0,R,1,40,0,0,-,Recon,Recon-OS_Scan
1693340596.24576,Cce1ca1xSuVktB4rNl,192.168.137.180,50549,192.168.137.250,1883,tcp,mqtt,0.515095,15,0,OTH,T,T,0,SADFRR,6,311,0,0,-,DDoS,MQTT-DDoS-Connect_flood
1694656845.623033,CTgLDx2jQHi3V5Jhl4,192.168.137.1,55285,239.255.255.250,1900,udp,-,3.040672,700,0,S0,T,F,0,D,4,812,0,0,-,BenignTraffic,Benign
1694656005.54393,CSOzwM1YKnMdlVXgNh,192.168.137.1,60030,239.255.255.250,1900,udp,-,3.012415,700,0,S0,T,F,0,D,4,812,0,0,-,BenignTraffic,Benign
1694676001.514836,Conu9c4hYXEisFx469,192.168.137.234,57962,34.173.20.6,443,tcp,-,60.113605,0,4135,RSTRH,T,F,0,^hadfr,0,0,19,5119,-,BenignTraffic,Benign
1693340673.42094,CoxdiV2Ez5OwS8yUTa,192.168.137.180,54049,192.168.137.250,1883,tcp,-,0.319404,0,0,OTH,T,T,0,^ha,0,0,2,112,-,DDoS,MQTT-DDoS-Connect_flood
1693340406.108889,CMV2Op1gw7OFgc8tFa,192.168.137.180,37611,192.168.137.250,1883,tcp,mqtt,0.759075,17,0,OTH,T,T,0,SADFR,6,313,0,0,-,DDoS,MQTT-DDoS-Connect_flood
1693340806.544795,CKKj8g46Lk9halQR58,192.168.137.48,34043,192.168.137.250,1883,tcp,-,1.694358,17,4,RSTO,T,T,0,^hSAadDR,5,285,3,168,-,DDoS,MQTT-DDoS-Connect_flood
1694644250.018904,CC2nDE4FdTAgrPTNJd,192.168.137.233,57847,255.255.255.255,29810,udp,-,231.642360,21309,0,S0,T,T,0,D,24,21981,0,0,-,BenignTraffic,Benign
1693339300.210615,CplHwN14tYpVAIc9Wd,192.168.137.180,45222,192.168.137.250,1883,tcp,mqtt,4.597566,72874,4,REJ,T,T,0,^hSadADfrr,77,76894,56,2544,-,DDoS,MQTT-DDoS-Publish_Flood
1694647059.895487,CdPWcn4SIXgI0NWrQd,192.168.137.234,56902,34.173.20.6,443,tcp,-,60.051854,0,4135,SHR,T,F,0,^hadf,0,0,16,4975,-,BenignTraffic,Benign
1694651560.758459,CLmLgb3WdjVSym8ej,192.168.137.250,48290,8.8.8.8,53,udp,dns,-,-,-,SHR,T,F,0,^d,0,0,1,243,-,BenignTraffic,Benign
1694103996.64164,C8RWCB37slU66yX1De,192.168.137.174,5432,192.168.137.48,64496,tcp,-,-,-,-,OTH,T,T,0,R,1,40,0,0,-,Recon,Recon-OS_Scan
1694693372.415683,Crfrvn2q98ixxb2Y4k,192.168.137.172,56216,47.254.95.248,80,tcp,-,0.504240,0,469,SHR,T,F,0,^hadf,0,0,4,633,-,BenignTraffic,Benign
1693340739.612049,CAIs9i1RSl9buQZESh,192.168.137.180,46061,192.168.137.250,1883,tcp,-,14.149434,215815393,215815380,SF,T,T,0,^hSadfADFRhf,6,313,8,440,-,DDoS,MQTT-DDoS-Connect_flood
1694673880.913682,Cb10Bq2QBkNTYdlp9i,192.168.137.250,37532,185.125.190.17,80,tcp,-,0.208493,0,189,SHR,T,F,0,^hdfa,0,0,4,405,-,BenignTraffic,Benign
1694102575.963324,CR8GMv1Funxn1MI3Pc,192.168.137.250,56058,192.168.137.48,58984,tcp,-,-,-,-,OTH,T,T,0,R,1,40,0,0,-,Recon,Recon-Port_Scan
1693340735.699783,CS1OUIjQDuhBn0GB7,192.168.137.212,55207,192.168.137.250,1883,tcp,-,25.936560,410224126,4,SF,T,T,0,SdfADFRh,6,313,3,168,-,DDoS,MQTT-DDoS-Connect_flood
1693340671.738829,Cim8Tg3wGmIhdsWOuj,192.168.137.212,60517,192.168.137.250,1883,tcp,mqtt,0.696206,16,0,OTH,T,T,0,SADFR,6,312,0,0,-,DDoS,MQTT-DDoS-Connect_flood
1693340513.313401,CtuozP1PecPORqvRa,192.168.137.156,55285,192.168.137.250,1883,tcp,-,0.241448,0,4,SHR,T,T,0,^hadf,0,0,4,220,-,DDoS,MQTT-DDoS-Connect_flood
1693340809.436901,CmMZBITOQqqEdM806,192.168.137.180,53787,192.168.137.250,1883,tcp,-,0.306201,0,4,SHR,T,T,0,^hadf,0,0,4,220,-,DDoS,MQTT-DDoS-Connect_flood
1693340869.581397,Ca90rQGbaOMwJ6bo3,192.168.137.156,41251,192.168.137.250,1883,tcp,-,1.159282,17,4,SF,T,T,0,^hSadfADFR,6,313,4,220,-,DDoS,MQTT-DDoS-Connect_flood
1694102447.280253,CISQs5KO2QjlQST7i,192.168.137.233,5800,192.168.137.48,40672,tcp,-,-,-,-,OTH,T,T,0,R,1,40,0,0,-,Recon,Recon-Port_Scan
1693340513.179257,CXSUvB2TinAsRqOr5d,192.168.137.180,34203,192.168.137.250,1883,tcp,mqtt,0.584839,17,0,OTH,T,T,0,SADFRR,6,313,0,0,-,DDoS,MQTT-DDoS-Connect_flood
1694617080.005294,CKMLB6uRoQNelgHd5,192.168.137.211,34268,192.168.137.1,53,udp,dns,0.232192,44,110,SF,T,T,0,Dd,1,72,1,138,-,BenignTraffic,Benign
1694635529.644853,CWbjX031pezja1mntc,fe80::417c:a79c:a517:e904,546,ff02::1:2,547,udp,-,-,-,-,OTH,T,F,0,C,0,0,0,0,-,BenignTraffic,Benign
1694102225.939764,CiLBki1FyQfWF37989,192.168.137.48,50965,192.168.137.221,2399,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-,Recon,Recon-Port_Scan
1694622512.953343,CowVyu3W2tpxsGV4zh,192.168.137.234,55984,34.173.20.6,443,tcp,ssl,60.396069,1784,4135,RSTO,T,F,64,SADhadgRf,16,2612,17,5027,-,BenignTraffic,Benign
1693340702.701215,CgAySZ1OenxiRm7xm8,192.168.137.212,35527,192.168.137.250,1883,tcp,-,0.320845,0,4,SHR,T,T,0,^hadf,0,0,4,220,-,DDoS,MQTT-DDoS-Connect_flood
1693340423.518885,CvlvSXL5EMWjUrbea,192.168.137.180,44541,192.168.137.250,1883,tcp,-,0.245667,0,4,SHR,T,T,0,^hadf,0,0,4,220,-,DDoS,MQTT-DDoS-Connect_flood
1693340642.891596,CZ3q9W3EAKI2NNgBd4,192.168.137.48,42169,192.168.137.250,1883,tcp,-,0.662963,17,4,RSTO,T,T,0,SadAfDR,6,325,3,160,-,DDoS,MQTT-DDoS-Connect_flood
1694617458.540364,C85Wkx2iTCqRegybtk,192.168.137.234,54624,192.168.137.1,53,udp,dns,0.262163,41,166,SF,T,T,0,Dd,1,69,1,194,-,BenignTraffic,Benign
1694657397.645948,CHFsEy3W9zvXKWW7oc,fe80::3d71:e0bf:dd72:311e,546,ff02::1:2,547,udp,-,63.041537,665,0,S0,T,F,0,D,7,1001,0,0,-,BenignTraffic,Benign
1694623197.1747,CvlEmyBH6W1z2LUH,192.168.137.210,46338,35.82.26.14,443,tcp,ssl,0.751433,1224,4904,SF,T,F,4905,SADhgadFf,12,1856,12,5536,-,BenignTraffic,Benign
1693340587.748798,CQ77dw2UN3dafJc8e1,192.168.137.156,47335,192.168.137.250,1883,tcp,mqtt,0.602203,17,0,OTH,T,T,0,SADFRR,6,313,0,0,-,DDoS,MQTT-DDoS-Connect_flood
1693340584.543897,CthhptigJ4R5nEsOc,192.168.137.180,59239,192.168.137.250,1883,tcp,mqtt,0.435836,17,0,OTH,T,T,0,SADFR,6,313,0,0,-,DDoS,MQTT-DDoS-Connect_flood
1693340670.692537,CGZwz13vwB1GI1Bap4,192.168.137.156,51175,192.168.137.250,1883,tcp,-,13.696410,215273713,4,SF,T,T,0,SadfADFRRhtf,6,312,7,380,-,DDoS,MQTT-DDoS-Connect_flood
1693340821.32751,CsomWd2ZNK2uDjVh41,192.168.137.156,55445,192.168.137.250,1883,tcp,-,0.325344,17,0,SF,T,T,0,SfADFRR,6,313,1,52,-,DDoS,MQTT-DDoS-Connect_flood
1693340399.495596,CYbEVZ3ILIW6Rn6HNi,192.168.137.48,51569,192.168.137.250,1883,tcp,-,0.931921,17,4,OTH,T,T,0,SAadDR,5,285,2,108,-,DDoS,MQTT-DDoS-Connect_flood
1694662102.278427,CDKHUe1gziG8Mtf8eh,192.168.137.234,39257,192.168.137.1,53,udp,dns,-,-,-,SHR,T,T,0,^d,0,0,1,194,-,BenignTraffic,Benign
1693340598.674493,CwtVte44VK9niVYcAk,192.168.137.156,38139,192.168.137.250,1883,tcp,mqtt,0.543539,16,0,OTH,T,T,0,SADFRR,6,312,0,0,-,DDoS,MQTT-DDoS-Connect_flood
1694102575.332293,CL3ZkGF1HjRyvjDMb,192.168.137.250,39342,192.168.137.48,58986,tcp,-,-,-,-,OTH,T,T,0,R,1,40,0,0,-,Recon,Recon-Port_Scan
1694619083.179308,CPuh8o16i36lApba0e,192.168.137.234,33185,192.168.137.1,53,udp,dns,0.254607,41,166,SF,T,T,0,Dd,1,69,1,194,-,BenignTraffic,Benign
1693340563.704475,CEQDKP2tahfsy7gG69,192.168.137.180,41983,192.168.137.250,1883,tcp,mqtt,0.606742,16,0,OTH,T,T,0,SADFR,6,312,0,0,-,DDoS,MQTT-DDoS-Connect_flood
1693340731.523088,CnpKR112W1TtbiW8y6,192.168.137.212,45213,192.168.137.250,1883,tcp,mqtt,4.021488,66015103,4,SF,T,T,0,SADFRhadf,6,313,4,220,-,DDoS,MQTT-DDoS-Connect_flood
1694621090.706544,CeoL2tQCJwxdXvWU7,192.168.137.210,46214,35.82.26.14,443,tcp,ssl,6.577394,1339,1199,SF,T,F,303,SADhadtTgfF,13,2640,13,2767,-,BenignTraffic,Benign
1693340707.714678,CLaf2D4kgMabRx4fM2,192.168.137.212,53771,192.168.137.250,1883,tcp,mqtt,0.616916,17,0,OTH,T,T,0,SADFR,6,313,0,0,-,DDoS,MQTT-DDoS-Connect_flood
1694658405.767579,CCS0Ey30iE8olCmH4f,192.168.137.1,52820,239.255.255.250,1900,udp,-,3.041278,700,0,S0,T,F,0,D,4,812,0,0,-,BenignTraffic,Benign
1694625359.880496,CgZiQ746wfTJiW7zN7,192.168.137.172,58215,47.254.95.248,80,tcp,-,-,-,-,SHR,T,F,0,^f,0,0,1,40,-,BenignTraffic,Benign
1694102413.827765,CuMcfs2V3xdnQBSRz1,192.168.137.233,7025,192.168.137.48,42680,tcp,-,-,-,-,OTH,T,T,0,R,1,40,0,0,-,Recon,Recon-Port_Scan
1694646367.950729,CsPgYw3G2gcxiimsKb,fe80::3d71:e0bf:dd72:311e,50510,ff02::c,3702,udp,-,15.350137,9184,0,S0,T,F,0,D,14,9856,0,0,-,BenignTraffic,Benign
1694615860.681476,CegIEFXE6DCXSh7ph,192.168.137.250,38606,8.8.8.8,53,udp,dns,0.277207,47,191,SF,T,F,0,Dd,1,75,1,219,-,BenignTraffic,Benign
1693340721.128879,C8sDWG27zyo4AXVUZ3,192.168.137.212,60813,192.168.137.250,1883,tcp,mqtt,0.619056,15,0,OTH,T,T,0,SADFRR,6,311,0,0,-,DDoS,MQTT-DDoS-Connect_flood
1694636060.697381,CfCwgq3DzJRrtg7wBi,192.168.137.250,34191,8.8.8.8,53,udp,dns,-,-,-,SHR,T,F,0,^d,0,0,1,219,-,BenignTraffic,Benign
1693340556.830259,CefM6T32X8Hc2lzJqb,192.168.137.156,38915,192.168.137.250,1883,tcp,-,0.235602,0,4,SHR,T,T,0,^hadf,0,0,4,220,-,DDoS,MQTT-DDoS-Connect_flood
1694628260.509567,CCldHW28N3vfmQtH79,192.168.137.250,42164,8.8.8.8,53,udp,dns,0.240082,47,191,SF,T,F,0,Dd,1,75,1,219,-,BenignTraffic,Benign
1693340515.482194,CgJqZx2PuF1k0iFQZ2,192.168.137.156,34823,192.168.137.250,1883,tcp,mqtt,1.489889,21405003,4,SF,T,T,0,SADFRhadf,5,273,4,220,-,DDoS,MQTT-DDoS-Connect_flood
1693340834.208695,Cq8Dko2U2gOpEeKE9a,192.168.137.156,48823,192.168.137.250,1883,tcp,-,0.941858,14171002,4,SF,T,T,0,^hSadfADFhRR,6,313,5,280,-,DDoS,MQTT-DDoS-Connect_flood
1693340819.318563,Cw1Gek2UOtWQLDY3C9,192.168.137.212,48563,192.168.137.250,1883,tcp,-,0.340415,0,4,OTH,T,T,0,^had,0,0,3,168,-,DDoS,MQTT-DDoS-Connect_flood
1694623855.193695,CygzY63A4wv5yqC6p8,192.168.137.234,49950,192.168.137.1,53,udp,dns,0.234972,88,194,SF,T,T,0,Dd,2,144,2,250,-,BenignTraffic,Benign
1694644833.544246,CWUAzlrr62ncsRvy4,192.168.137.234,51168,192.168.137.1,53,udp,dns,-,-,-,SHR,T,T,0,^d,0,0,1,120,-,BenignTraffic,Benign
1694633716.625147,CEuFah3cZzIihGvcM,fe80::dea6:32ff:fec9:e4d5,133,ff02::2,134,icmp,-,-,-,-,OTH,T,F,0,-,1,56,0,0,-,BenignTraffic,Benign
1693340807.496409,CoEgMx23LDtMg9jere,192.168.137.156,51337,192.168.137.250,1883,tcp,mqtt,0.598541,16,0,OTH,T,T,0,SADFR,6,312,0,0,-,DDoS,MQTT-DDoS-Connect_flood
1694102596.617249,CEHXvB1SACMnvEmxG,192.168.137.250,56115,192.168.137.48,45349,tcp,-,-,-,-,OTH,T,T,0,R,1,40,0,0,-,Recon,Recon-Port_Scan
1693340730.619149,Cq70bq4cjhQOCiHxXe,192.168.137.156,54541,192.168.137.250,1883,tcp,mqtt,0.593691,17,0,OTH,T,T,0,SADFR,6,313,0,0,-,DDoS,MQTT-DDoS-Connect_flood
1694680861.360975,CD9kni1mgtZiSHKRt8,fe80::417c:a79c:a517:e904,546,ff02::1:2,547,udp,-,-,-,-,OTH,T,F,0,C,0,0,0,0,-,BenignTraffic,Benign
1693340770.153203,CWcQrq3eQVNyN5Pjr,192.168.137.212,51915,192.168.137.250,1883,tcp,mqtt,0.592508,16,0,OTH,T,T,0,SADFR,6,312,0,0,-,DDoS,MQTT-DDoS-Connect_flood
