timestamp,unique_id,orig_host,orig_port,resp_host,resp_port,protocol,service,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,tunnel_parents,Label,Sub_Label
1552246349.105216,CFJQFC1lEbBJUGjzY8,192.168.10.158,52808,206.136.137.50,23,tcp,-,-,-,-,S0,T,F,0,S,1,60,0,0,-,bashlite,bashlite_mal_spread_all
1552246192.277824,CzczrjIjx88lEZFzi,192.168.10.189,57118,72.144.120.138,23,tcp,-,-,-,-,S0,T,F,0,S,1,60,0,0,-,bashlite,bashlite_mal_spread_all
1552662678.940191,Cq3lZX2gXyay5hecyd,fe80::6c60:7f0b:158e:fc5c,53178,ff02::1:3,5355,udp,dns,0.414933,66,0,S0,T,F,0,CD,2,162,0,0,-,BenignTraffic,torii_BenignTraffic
1552822241.703719,CsgySh2zv2Utu0i9G5,192.168.10.100,48354,192.168.10.104,9999,tcp,-,0.279071,35,596,SF,T,T,0,ShADadFf,6,295,8,920,-,BenignTraffic,torii_BenignTraffic
1552246351.004378,CHOSqg4fqgyPJhBTei,192.168.10.154,40098,88.13.16.175,23,tcp,-,-,-,-,S0,T,F,0,S,1,60,0,0,-,bashlite,bashlite_mal_spread_all
1552246335.022481,CVlNJa4ot2hwseqqid,192.168.10.154,59986,194.36.132.18,23,tcp,-,-,-,-,S0,T,F,0,S,1,60,0,0,-,bashlite,bashlite_mal_spread_all
1552743604.968468,CeEI524NbTj2LTlfQ4,192.168.10.105,42092,239.255.255.250,1900,udp,-,-,-,-,S0,T,F,0,D,1,313,0,0,-,BenignTraffic,torii_BenignTraffic
1552246252.77989,C7fuO34vxmCHIfCtYd,192.168.10.174,34946,72.60.87.164,23,tcp,-,3.089903,0,0,S0,T,F,0,S,3,180,0,0,-,bashlite,bashlite_mal_spread_all
1552419069.096018,CAUBAVdhZWX4d5kh5,fe80::20c:29ff:fe61:9ba8,5353,ff02::fb,5353,udp,dns,30.755561,1490,0,S0,T,F,0,D,21,2498,0,0,-,BenignTraffic,Mirai_BenignTraffic
1552246064.989897,CICFbZ3tZlQ310Fwtl,192.168.10.172,53468,47.175.194.186,23,tcp,-,-,-,-,S0,T,F,0,S,1,60,0,0,-,bashlite,bashlite_mal_spread_all
1552246488.507746,CBEWg7258MOCuXUnS6,192.168.10.174,54212,123.205.75.199,23,tcp,-,-,-,-,S0,T,F,0,S,1,60,0,0,-,bashlite,bashlite_mal_spread_all
1552748974.854718,C0ghBNNdjLVjYUGEj,fe80::ae84:c6ff:fe89:e101,135,ff02::1:ff00:0,136,icmp,-,2.185899,72,0,OTH,T,F,0,-,3,216,0,0,-,BenignTraffic,torii_BenignTraffic
1552245885.245685,CD7i9fLlF0Z4PgNn1,192.168.10.172,55388,120.152.89.161,23,tcp,-,-,-,-,S0,T,F,0,S,1,60,0,0,-,bashlite,bashlite_mal_spread_all
1552352496.134365,ClucVC2NlFON2RZw74,192.168.10.100,35500,192.168.10.104,9999,tcp,-,0.277813,35,592,SF,T,T,0,ShADadFf,6,295,8,916,-,BenignTraffic,Mirai_BenignTraffic
1552246057.243717,CpjEe41pWpO4FniI39,192.168.10.152,34392,17.32.179.154,23,tcp,-,1.039244,0,0,S0,T,F,0,S,2,120,0,0,-,bashlite,bashlite_mal_spread_all
1552246148.645122,CwOlUs14aE1R6O4zv6,192.168.10.191,37906,31.119.194.161,23,tcp,-,3.164242,0,0,S0,T,F,0,S,3,180,0,0,-,bashlite,bashlite_mal_spread_all
1552246285.391532,CcYPyD4rSKLBRWuFLk,192.168.10.153,35378,194.243.223.119,23,tcp,-,-,-,-,S0,T,F,0,S,1,60,0,0,-,bashlite,bashlite_mal_spread_all
1552806509.16783,CUPquiRSHOQE3m6o1,192.168.10.100,41060,192.168.10.104,9999,tcp,-,0.279144,59,848,SF,T,T,0,ShADadFf,6,319,8,1172,-,BenignTraffic,torii_BenignTraffic
1552826128.129056,CByYpU376ReeCNu5p1,192.168.10.105,44738,239.255.255.250,1900,udp,-,-,-,-,S0,T,F,0,D,1,322,0,0,-,BenignTraffic,torii_BenignTraffic
1552246060.336468,CNWbOU2VGrGBQWwAf1,192.168.10.188,54592,138.3.155.103,23,tcp,-,-,-,-,S0,T,F,0,S,1,60,0,0,-,bashlite,bashlite_mal_spread_all
1552246177.625749,CNfdtteligSMy4IB8,192.168.10.161,40054,217.65.165.53,23,tcp,-,-,-,-,S0,T,F,0,S,1,60,0,0,-,bashlite,bashlite_mal_spread_all
1552418373.048132,CkIeCd39UiESjl2fy3,fe80::20c:29ff:fe61:9ba8,5353,ff02::fb,5353,udp,dns,-,-,-,S0,T,F,0,D,1,189,0,0,-,BenignTraffic,Mirai_BenignTraffic
1552246474.909639,CPpiJ72hBOYThyr0t7,192.168.10.161,41532,49.25.212.19,23,tcp,-,-,-,-,S0,T,F,0,S,1,60,0,0,-,bashlite,bashlite_mal_spread_all
1552245917.256889,COCaoR17FeuAj2EJn4,192.168.10.140,37372,197.175.198.155,23,tcp,-,-,-,-,S0,T,F,0,S,1,60,0,0,-,bashlite,bashlite_mal_spread_all
1552246279.044328,C93kDLO8bynPD9cM7,192.168.10.140,52644,24.83.206.210,23,tcp,-,3.145728,0,0,S0,T,F,0,S,3,180,0,0,-,bashlite,bashlite_mal_spread_all
1552246030.766554,C0jSuLe5zc3lsJAR8,192.168.10.192,55264,145.154.215.29,23,tcp,-,3.106947,0,0,S0,T,F,0,S,3,180,0,0,-,bashlite,bashlite_mal_spread_all
1552677361.716882,CPzruf3gz4BjVkyW4d,192.168.10.105,5353,224.0.0.251,5353,udp,dns,-,-,-,S0,T,F,0,D,1,543,0,0,-,BenignTraffic,torii_BenignTraffic
1552246302.892677,C9u6V4v1w1Nm3uf,192.168.10.153,38000,154.215.60.156,23,tcp,-,3.135251,0,0,S0,T,F,0,S,3,180,0,0,-,bashlite,bashlite_mal_spread_all
1552539731.273612,CLQS1j4V7ryzq7htql,192.168.10.100,44390,192.168.10.104,9999,tcp,-,0.279494,35,592,SF,T,T,0,ShADadFf,6,295,8,916,-,BenignTraffic,Mirai_BenignTraffic
1552246143.705364,CJxFGA17PIZGE35ivi,192.168.10.186,54698,182.14.204.34,23,tcp,-,-,-,-,S0,T,F,0,S,1,60,0,0,-,bashlite,bashlite_mal_spread_all
1552246467.831531,C8kD4Z1X88fRUYOFjf,192.168.10.191,51794,198.172.54.75,23,tcp,-,0.995680,0,0,S0,T,F,0,S,2,120,0,0,-,bashlite,bashlite_mal_spread_all
1552246259.390763,CGRRpK3uwsXd217Im1,192.168.10.158,48174,128.71.250.240,23,tcp,-,-,-,-,S0,T,F,0,S,1,60,0,0,-,bashlite,bashlite_mal_spread_all
1552475134.605602,CVSDTo4DGlx9112zri,fe80::ae84:c6ff:fe89:e101,135,ff02::1:ff00:0,136,icmp,-,2.185706,72,0,OTH,T,F,0,-,3,216,0,0,-,BenignTraffic,Mirai_BenignTraffic
1552744462.330122,Ct9dhe397KQDDluppd,192.168.10.100,37142,192.168.10.104,9999,tcp,-,0.181152,35,596,SF,T,T,0,ShADadFf,6,295,8,920,-,BenignTraffic,torii_BenignTraffic
1552246120.275944,CrbzsWv71sCgUke9i,192.168.10.187,43488,201.201.148.198,23,tcp,-,-,-,-,S0,T,F,0,S,1,60,0,0,-,bashlite,bashlite_mal_spread_all
1552246398.351642,CS9nqI2PgFSmgAHvh3,192.168.10.162,53468,198.69.104.249,23,tcp,-,3.123387,0,0,S0,T,F,0,S,3,180,0,0,-,bashlite,bashlite_mal_spread_all
1552246079.907378,Cixn1O3XNgNJQAfXz7,192.168.10.180,40310,140.239.171.28,23,tcp,-,3.157098,0,0,S0,T,F,0,S,3,180,0,0,-,bashlite,bashlite_mal_spread_all
1552246488.339613,Con01k4KWSdvaGJye,192.168.10.171,52260,51.161.117.38,23,tcp,-,1.049443,0,0,S0,T,F,0,S,2,120,0,0,-,bashlite,bashlite_mal_spread_all
1552246266.162863,Ca8f3YADS4OdJwce9,192.168.10.155,56124,143.150.254.160,23,tcp,-,3.149407,0,0,S0,T,F,0,S,3,180,0,0,-,bashlite,bashlite_mal_spread_all
1552246138.605986,CeGS0tTBO0KHsBXek,192.168.10.130,47850,182.195.95.32,23,tcp,-,-,-,-,S0,T,F,0,S,1,60,0,0,-,bashlite,bashlite_mal_spread_all
1552465928.838018,CcNCbw3nPbnnMMvz4f,192.168.10.100,37658,192.168.10.104,9999,tcp,-,0.245642,35,596,SF,T,T,0,ShADadFf,6,295,8,920,-,BenignTraffic,Mirai_BenignTraffic
1552246161.313163,Chj9qU3rgXIi0E4YJ,192.168.10.207,48690,18.217.50.253,23,tcp,-,-,-,-,S0,T,F,0,S,1,60,0,0,-,bashlite,bashlite_mal_spread_all
1552246352.30498,C3NadS3oRkhjUCGcg3,192.168.10.154,52890,159.18.14.208,23,tcp,-,-,-,-,S0,T,F,0,S,1,60,0,0,-,bashlite,bashlite_mal_spread_all
1552245902.679958,Cg1Sno1FP9Akd6RXG1,192.168.10.133,52920,180.147.61.69,23,tcp,-,-,-,-,S0,T,F,0,S,1,60,0,0,-,bashlite,bashlite_mal_spread_all
1552245907.13363,CWhZbC1QQpwpZRtuDb,192.168.10.151,48478,142.161.45.145,23,tcp,-,3.137576,0,0,S0,T,F,0,S,3,180,0,0,-,bashlite,bashlite_mal_spread_all
1552467862.401302,CmEu0Mkk4ck7DGB99,192.168.10.20,1900,192.168.10.100,45040,udp,-,0.002742,4986,0,S0,T,T,0,D,11,5294,0,0,-,BenignTraffic,Mirai_BenignTraffic
1552246275.928298,CPOGg33M0ja94em6z1,192.168.10.172,38854,113.229.143.73,23,tcp,-,3.138819,0,0,S0,T,F,0,S,3,180,0,0,-,bashlite,bashlite_mal_spread_all
1552246459.594361,CXfCZB4emINbaAYBii,192.168.10.166,40604,161.245.22.27,23,tcp,-,3.153222,0,0,S0,T,F,0,S,3,180,0,0,-,bashlite,bashlite_mal_spread_all
1552246398.081734,CsaTEb3u35BrDSuK7k,192.168.10.186,41088,103.231.131.236,23,tcp,-,3.177049,0,0,S0,T,F,0,S,3,180,0,0,-,bashlite,bashlite_mal_spread_all
1552246187.702251,C9avAb1KZrnmhF3vBd,192.168.10.183,34854,46.135.0.214,23,tcp,-,-,-,-,S0,T,F,0,S,1,60,0,0,-,bashlite,bashlite_mal_spread_all
1552460044.150334,C7oUya1RVcHQ6FPXYb,192.168.10.100,34926,192.168.10.104,9999,tcp,-,0.245373,35,595,SF,T,T,0,ShADadFf,6,295,8,919,-,BenignTraffic,Mirai_BenignTraffic
1552246397.176823,CF9S7G2UAAVUbIoxMh,192.168.10.180,39052,198.156.187.176,23,tcp,-,1.011314,0,0,S0,T,F,0,S,2,120,0,0,-,bashlite,bashlite_mal_spread_all
1552630809.864522,CwNqGj3tyiJ2rVg3Ge,192.168.10.100,35236,192.168.10.104,9999,tcp,-,0.000001,0,0,OTH,T,T,0,^ha,2,84,1,40,-,BenignTraffic,Mirai_BenignTraffic
1552245867.461445,CJ9uVM1d8f8otsx5I8,192.168.10.151,47154,204.126.92.186,23,tcp,-,3.133240,0,0,S0,T,F,0,S,3,180,0,0,-,bashlite,bashlite_mal_spread_all
1552405937.414694,CILWjoj47ps0I9zfe,192.168.10.100,36140,192.168.10.104,9999,tcp,-,0.279555,36,108,SF,T,T,0,ShADadFf,6,296,8,432,-,BenignTraffic,Mirai_BenignTraffic
1552246285.633524,C1ngQ54sjTOnwMdefl,192.168.10.174,49782,165.40.159.180,23,tcp,-,-,-,-,S0,T,F,0,S,1,60,0,0,-,bashlite,bashlite_mal_spread_all
1552246399.065696,Cx5R9X3OdhuwwESHUc,192.168.10.169,32802,25.177.6.41,23,tcp,-,3.128147,0,0,S0,T,F,0,S,2,120,0,0,-,bashlite,bashlite_mal_spread_all
1552245909.040517,CFEpco4fC5yFlhLmSk,192.168.10.196,36358,46.16.42.211,23,tcp,-,3.198074,0,0,S0,T,F,0,S,3,180,0,0,-,bashlite,bashlite_mal_spread_all
1552487219.267552,C7CASz4wQ9mNDraJvc,84.116.220.17,11,192.168.10.111,0,icmp,-,-,-,-,OTH,F,T,0,-,1,120,0,0,-,BenignTraffic,Mirai_BenignTraffic
1552246431.757828,Cujdhq4KvjcWuo1uyc,192.168.10.196,59270,110.181.125.60,23,tcp,-,3.148684,0,0,S0,T,F,0,S,3,180,0,0,-,bashlite,bashlite_mal_spread_all
1552425488.664258,C0WIMI3lRZRGDsI4af,192.168.10.101,57379,8.8.8.8,53,udp,dns,0.033660,43,142,SF,T,F,0,Dd,1,71,1,170,-,BenignTraffic,Mirai_BenignTraffic
1552245902.69024,ChgN9fnFGbr6hQQc3,192.168.10.132,53246,130.90.79.54,23,tcp,-,3.097628,0,0,S0,T,F,0,S,3,180,0,0,-,bashlite,bashlite_mal_spread_all
1552246046.195458,Cuiv6uTCsQFDD8k73,192.168.10.140,46196,108.203.55.99,23,tcp,-,2.593019,0,0,S0,T,F,0,S,2,120,0,0,-,bashlite,bashlite_mal_spread_all
1552246274.979372,C2BuVxxOAr6JW7RN5,192.168.10.133,55182,162.17.70.125,23,tcp,-,3.127283,0,0,S0,T,F,0,S,3,180,0,0,-,bashlite,bashlite_mal_spread_all
1552246190.426481,Cf1lic2OEoCDSE8HQl,192.168.10.161,53992,19.61.208.167,23,tcp,-,-,-,-,S0,T,F,0,S,1,60,0,0,-,bashlite,bashlite_mal_spread_all
1552246179.392101,CxzDCO2Tmbq2e90pVk,192.168.10.171,40192,159.164.185.66,23,tcp,-,-,-,-,S0,T,F,0,S,1,60,0,0,-,bashlite,bashlite_mal_spread_all
1552514768.197918,ClaGGF2C95tRVFlih,fe80::6c60:7f0b:158e:fc5c,546,ff02::1:2,547,udp,-,63.085567,406,0,S0,T,F,0,CD,7,742,0,0,-,BenignTraffic,Mirai_BenignTraffic
1552246139.268328,CAN9BH3NXwFJGBtFb7,192.168.10.132,50822,124.213.142.120,23,tcp,-,-,-,-,S0,T,F,0,S,1,60,0,0,-,bashlite,bashlite_mal_spread_all
1552246053.822209,CSpzyv1xhCVuXQJRk7,192.168.10.157,38590,203.212.181.208,23,tcp,-,3.083265,0,0,S0,T,F,0,S,3,180,0,0,-,bashlite,bashlite_mal_spread_all
1552246404.750381,C6Ka711ZWwfma1cWi,192.168.10.174,45572,159.169.245.30,23,tcp,-,-,-,-,S0,T,F,0,S,1,60,0,0,-,bashlite,bashlite_mal_spread_all
1552540490.382281,C2lTqN3EzTjfhdm3nf,fe80::ae84:c6ff:fe89:e101,135,ff02::1:ff00:0,136,icmp,-,2.175051,72,0,OTH,T,F,0,-,3,216,0,0,-,BenignTraffic,Mirai_BenignTraffic
1552246224.661724,CON0pl35MuhLtI2z9h,192.168.10.171,57964,43.224.98.83,23,tcp,-,-,-,-,S0,T,F,0,S,1,60,0,0,-,bashlite,bashlite_mal_spread_all
1552246439.769299,C49Oz34souo5d6LRTj,192.168.10.165,55950,32.52.175.209,23,tcp,-,3.138824,0,0,S0,T,F,0,S,3,180,0,0,-,bashlite,bashlite_mal_spread_all
1552245873.71252,CJxXOc3DoNiwMR4Ylc,192.168.10.142,55658,131.96.158.217,23,tcp,-,-,-,-,S0,T,F,0,S,1,60,0,0,-,bashlite,bashlite_mal_spread_all
1552246167.545285,CuaMJV3hP2BMH30w21,192.168.10.142,38912,38.94.149.112,23,tcp,-,-,-,-,S0,T,F,0,S,1,60,0,0,-,bashlite,bashlite_mal_spread_all
1552246168.137273,CAYW7l4QEBIwB89gs6,192.168.10.132,44098,197.27.69.110,23,tcp,-,3.108622,0,0,S0,T,F,0,S,3,180,0,0,-,bashlite,bashlite_mal_spread_all
1552246108.519165,CJkgcA4ov2ZR4KpBlf,192.168.10.170,40588,123.53.235.154,23,tcp,-,-,-,-,S0,T,F,0,S,1,60,0,0,-,bashlite,bashlite_mal_spread_all
1552246258.828903,Cs4nkq2VXKAsZWCHqk,192.168.10.192,40036,174.250.26.45,23,tcp,-,-,-,-,S0,T,F,0,S,1,60,0,0,-,bashlite,bashlite_mal_spread_all
1552246205.742461,ClkpoV1M5wQqfRSxFh,192.168.10.170,41026,113.2.99.56,23,tcp,-,3.108590,0,0,S0,T,F,0,S,3,180,0,0,-,bashlite,bashlite_mal_spread_all
1552246148.149104,CmkySi1bwYgAWoWv0a,192.168.10.153,51362,112.149.9.151,23,tcp,-,3.162943,0,0,S0,T,F,0,S,2,120,0,0,-,bashlite,bashlite_mal_spread_all
1552246480.311256,CYpw56meetv6aNcWk,192.168.10.169,41246,86.80.217.183,23,tcp,-,3.077813,0,0,S0,T,F,0,S,3,180,0,0,-,bashlite,bashlite_mal_spread_all
1552763244.715239,CLry9b1hJQvIJ79C12,fe80::e62:a6ff:fedb:502a,5353,ff02::fb,5353,udp,dns,-,-,-,S0,T,F,0,D,1,563,0,0,-,BenignTraffic,torii_BenignTraffic
1552395619.004762,CIly9q1kFv2CUnRWr2,192.168.10.100,59036,192.168.10.104,9999,tcp,-,0.278159,35,596,SF,T,T,0,ShADadFf,6,295,8,920,-,BenignTraffic,Mirai_BenignTraffic
1552246465.555402,C0abXc4H5fX7xlDpod,192.168.10.190,50988,199.66.23.189,23,tcp,-,-,-,-,S0,T,F,0,S,1,60,0,0,-,bashlite,bashlite_mal_spread_all
1552246171.536228,CqIbsX32jHqqCyHPBh,192.168.10.151,46998,203.85.55.171,23,tcp,-,3.135752,0,0,S0,T,F,0,S,3,180,0,0,-,bashlite,bashlite_mal_spread_all
1552381067.085715,C06xUAO09cFcss8cf,192.168.10.1,48687,239.255.255.250,1900,udp,-,0.107590,9202,0,S0,T,F,0,D,20,9762,0,0,-,BenignTraffic,Mirai_BenignTraffic
1552427583.365194,CF7iAF3dBn8QfCoXn5,192.168.10.100,47354,192.168.10.104,9999,tcp,-,0.280963,36,108,SF,T,T,0,ShADadFf,6,296,8,432,-,BenignTraffic,Mirai_BenignTraffic
1552632453.466341,CELjS32JWFzG16ziM4,192.168.10.100,36002,192.168.10.104,9999,tcp,-,0.279153,59,754,SF,T,T,0,ShADadFf,6,319,8,1078,-,BenignTraffic,Mirai_BenignTraffic
1552637658.512041,COGYXq2Lfg2V8r1vJi,192.168.10.100,38796,192.168.10.104,9999,tcp,-,0.279088,59,754,SF,T,T,0,ShAaDdFf,6,319,8,1078,-,BenignTraffic,torii_BenignTraffic
1552246064.274846,Cm9QSQuEzDlnsm3E5,192.168.10.171,35838,132.69.144.203,23,tcp,-,-,-,-,S0,T,F,0,S,1,60,0,0,-,bashlite,bashlite_mal_spread_all
1552245904.428907,CYJLdn1rId0f5tEoh3,192.168.10.158,43538,180.241.229.225,23,tcp,-,-,-,-,S0,T,F,0,S,1,60,0,0,-,bashlite,bashlite_mal_spread_all
1552372538.731628,CQnGwh4Cn8X8Ufdr0b,192.168.10.111,49680,40.67.254.97,443,tcp,-,-,-,-,OTH,T,F,0,^d,0,0,1,165,-,BenignTraffic,Mirai_BenignTraffic
1552450164.109838,CgiiTs1lPBtf55X6Sh,192.168.10.100,57810,192.168.10.104,9999,tcp,-,0.279725,35,592,SF,T,T,0,ShADadFf,6,295,8,916,-,BenignTraffic,Mirai_BenignTraffic
1552246397.363274,CJ1RkkKOGpvstSYQb,192.168.10.182,37996,77.253.232.203,23,tcp,-,3.152452,0,0,S0,T,F,0,S,3,180,0,0,-,bashlite,bashlite_mal_spread_all
1552246489.708195,CTKTTQ2CouYMD71lD6,192.168.10.158,36046,211.234.41.224,23,tcp,-,-,-,-,S0,T,F,0,S,1,60,0,0,-,bashlite,bashlite_mal_spread_all
1552390010.202525,CiYbVb496FePxgKLab,192.168.10.100,55970,192.168.10.104,9999,tcp,-,0.279539,35,596,SF,T,T,0,ShADadFf,6,295,8,920,-,BenignTraffic,Mirai_BenignTraffic
1552736832.800252,CWiUtbfqW67G79t0i,192.168.0.73,63069,239.255.255.250,1900,udp,-,3.027690,696,0,S0,T,F,0,D,4,808,0,0,-,BenignTraffic,torii_BenignTraffic
1552560303.409634,CTTuKx1joIIUT0Aplb,192.168.10.100,56318,192.168.10.104,9999,tcp,-,0.197443,35,596,SF,T,T,0,ShADadFf,6,295,8,920,-,BenignTraffic,Mirai_BenignTraffic
1552246161.2575,CABoP32OkWw9WYnbYd,192.168.10.180,49196,191.243.72.207,23,tcp,-,-,-,-,S0,T,F,0,S,1,60,0,0,-,bashlite,bashlite_mal_spread_all
1552424197.013902,COBVLI3sH6xeFoqv38,192.168.10.100,55706,192.168.10.53,53,udp,dns,0.001375,43,43,SF,T,T,0,Dd,1,71,1,71,-,BenignTraffic,Mirai_BenignTraffic
1552246119.335997,CLG9o44rn4LB8F9HP9,192.168.10.165,59152,211.111.192.87,23,tcp,-,-,-,-,S0,T,F,0,S,1,60,0,0,-,bashlite,bashlite_mal_spread_all
1552650517.581649,CVhi7u3mAsm5oQudg9,192.168.10.100,46498,192.168.10.104,9999,tcp,-,0.278760,59,754,SF,T,T,0,ShADadFf,6,319,8,1078,-,BenignTraffic,torii_BenignTraffic
1552246209.343789,CD4cto2JthbRWToaQ9,192.168.10.158,54032,132.89.98.230,23,tcp,-,2.076671,0,0,S0,T,F,0,S,2,120,0,0,-,bashlite,bashlite_mal_spread_all
1552245972.758725,CuKmJzZA0mUaVkVuf,192.168.10.190,47796,176.147.234.108,23,tcp,-,-,-,-,S0,T,F,0,S,1,60,0,0,-,bashlite,bashlite_mal_spread_all
1552813393.305771,C0tB1wC9ZAafNB0o1,192.168.10.105,5353,224.0.0.251,5353,udp,dns,-,-,-,S0,T,F,0,D,1,387,0,0,-,BenignTraffic,torii_BenignTraffic
1552547752.715515,C7mGaZgyNkdVwitZ7,192.168.10.100,48956,192.168.10.104,9999,tcp,-,0.279733,36,108,SF,T,T,0,ShADadFf,6,296,8,432,-,BenignTraffic,Mirai_BenignTraffic
1552246309.6326,CT2aIs1KnyYCKP6HVe,192.168.10.187,42896,143.183.44.3,23,tcp,-,-,-,-,S0,T,F,0,S,1,60,0,0,-,bashlite,bashlite_mal_spread_all
1552246095.629366,CFFLHRIZ8qEu6WFJ5,192.168.10.174,44712,37.239.28.218,23,tcp,-,-,-,-,S0,T,F,0,S,1,60,0,0,-,bashlite,bashlite_mal_spread_all
1552246177.013918,CCL4Ji3rLprMlhOKRe,192.168.10.189,46638,73.235.16.25,23,tcp,-,3.097964,0,0,S0,T,F,0,S,3,180,0,0,-,bashlite,bashlite_mal_spread_all
1577059220.368963,CNSuOy27hAN9l5nZ0i,192.168.10.155,54176,192.168.10.128,23,tcp,-,0.000617,0,0,REJ,T,T,0,Sr,1,40,1,40,-,Mirai,Mirai_spread
1552246260.475928,CEuqE12GUYcyXPhI3h,192.168.10.190,50042,86.79.77.45,23,tcp,-,-,-,-,S0,T,F,0,S,1,60,0,0,-,bashlite,bashlite_mal_spread_all
1552430012.933012,CJqc5f5DsngENhabl,192.168.10.109,43055,8.8.8.8,53,udp,dns,0.037251,43,102,SF,T,F,0,Dd,1,71,1,130,-,BenignTraffic,Mirai_BenignTraffic
